id,title,category,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
5575,HAMIDI Luxury Amber Oud – Beurre Corporel Hydratant 250ml,Soins du Corps,"19,900 TND",19.9,,,0.0,https://cherrybeauty.tn/5575-hamidi-luxury-amber-oud-beurre-corporel-hydratant-250ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9799-home_default/hamidi-luxury-amber-oud-beurre-corporel-hydratant-250ml.jpg,HAMIDI Luxury Amber Oud – Beurre Corporel Hydratant 250ml,Standard,2025-11-24
5606,NIVEA Q10 Lotion Corporelle Raffermissante & Bronzante – Hydratation Intense & Bronzage Progressif 200ml,Soins du Corps,"21,800 TND",21.8,,,0.0,https://cherrybeauty.tn/5606-nivea-q10-lotion-corporelle-raffermissante-bronzante-hydratation-intense-bronzage-progressif-200ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9829-home_default/nivea-q10-lotion-corporelle-raffermissante-bronzante-hydratation-intense-bronzage-progressif-200ml.jpg,NIVEA Q10 Lotion Corporelle Raffermissante & Bronzante – Hydratation Intense & Bronzage Progressif 200ml,Standard,2025-11-24
5607,Sence Crème Hydratante 300ml – Soin Nourrissant pour une Peau Douce et Souple,Soins du Corps,"18,700 TND",18.7,,,0.0,https://cherrybeauty.tn/5607-sence-creme-hydratante-300ml-soin-nourrissant-pour-une-peau-douce-et-souple.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9830-home_default/sence-creme-hydratante-300ml-soin-nourrissant-pour-une-peau-douce-et-souple.jpg,Sence Crème Hydratante 300ml – Soin Nourrissant pour une Peau Douce et Souple,Standard,2025-11-24
5610,NIVEA Lait Crème Nourrissant 250ml – Hydratation 72h pour Peaux Sèches à Très Sèches,Soins du Corps,"23,200 TND",23.2,,,0.0,https://cherrybeauty.tn/5610-nivea-lait-creme-nourrissant-250ml-hydratation-72h-pour-peaux-seches-a-tres-seches.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9833-home_default/nivea-lait-creme-nourrissant-250ml-hydratation-72h-pour-peaux-seches-a-tres-seches.jpg,NIVEA Lait Crème Nourrissant 250ml – Hydratation 72h pour Peaux Sèches à Très Sèches,Standard,2025-11-24
5611,NIVEA Lait Corporel Raffermissant Q10 + Vitamine C 400ml,Soins du Corps,"35,300 TND",35.3,,,0.0,https://cherrybeauty.tn/5611-nivea-lait-corporel-raffermissant-q10-vitamine-c-400ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9834-home_default/nivea-lait-corporel-raffermissant-q10-vitamine-c-400ml.jpg,NIVEA Lait Corporel Raffermissant Q10 + Vitamine C 400ml,Standard,2025-11-24
5612,NIVEA Lait Corps Repair & Care 400ml,Soins du Corps,"32,600 TND",32.6,,,0.0,https://cherrybeauty.tn/5612-nivea-lait-corps-repair-care-400ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9835-home_default/nivea-lait-corps-repair-care-400ml.jpg,NIVEA Lait Corps Repair & Care 400ml,Standard,2025-11-24
5613,Dove Body Love Soin Intensif Lait Corps 400ml,Soins du Corps,"24,900 TND",24.9,,,0.0,https://cherrybeauty.tn/5613-dove-body-love-soin-intensif-lait-corps-400ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9836-home_default/dove-body-love-soin-intensif-lait-corps-400ml.jpg,Dove Body Love Soin Intensif Lait Corps 400ml,Standard,2025-11-24
5629,Hamidi Luxury Oud by Armaf – Lait Corps Hydratant 500ML,Soins du Corps,"27,000 TND",27.0,,,0.0,https://cherrybeauty.tn/5629-hamidi-luxury-oud-by-armaf-lait-corps-hydratant-500ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9857-home_default/hamidi-luxury-oud-by-armaf-lait-corps-hydratant-500ml.jpg,Hamidi Luxury Oud by Armaf – Lait Corps Hydratant 500ML,Standard,2025-11-24
5630,Hamidi Luxury Oud Musk – Lotion Corporelle Hydratante 500ML,Soins du Corps,"27,000 TND",27.0,,,0.0,https://cherrybeauty.tn/5630-hamidi-luxury-oud-musk-lotion-corporelle-hydratante-500ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/img/p/fr-default-home_default.jpg,Hamidi Luxury Oud Musk – Lotion Corporelle Hydratante 500ML,Standard,2025-11-24
5657,Amalfi Lait Corps Argan 500 ml,Soins du Corps,"9,900 TND",9.9,,,0.0,https://cherrybeauty.tn/5657-amalfi-lait-corps-argan-500-ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9885-home_default/amalfi-lait-corps-argan-500-ml.jpg,Amalfi Lait Corps Argan 500 ml,Standard,2025-11-24
5658,Amalfi Lait Corps Karité 500 ml,Soins du Corps,"9,900 TND",9.9,,,0.0,https://cherrybeauty.tn/5658-amalfi-lait-corps-karite-500-ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9886-home_default/amalfi-lait-corps-karite-500-ml.jpg,Amalfi Lait Corps Karité 500 ml,Standard,2025-11-24
5695,Queen Life Gommage Nila Bleu 150gr,Soins du Corps,"40,000 TND",40.0,,,0.0,https://cherrybeauty.tn/5695-queen-life-gommage-nila-bleu-150gr.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9968-home_default/queen-life-gommage-nila-bleu-150gr.jpg,Queen Life Gommage Nila Bleu 150gr,Standard,2025-11-24
5699,Queen Life Gommage Oliban 150gr,Soins du Corps,"40,000 TND",40.0,,,0.0,https://cherrybeauty.tn/5699-queen-life-gommage-oliban-150gr.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9972-home_default/queen-life-gommage-oliban-150gr.jpg,Queen Life Gommage Oliban 150gr,Standard,2025-11-24
5703,Queen Life Gommage Rose 250gr,Soins du Corps,"48,000 TND",48.0,,,0.0,https://cherrybeauty.tn/5703-queen-life-gommage-rose-250gr.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9976-home_default/queen-life-gommage-rose-250gr.jpg,Queen Life Gommage Rose 250gr,Standard,2025-11-24
5704,Queen Life Crème Hydratante Rose 250gr,Soins du Corps,"36,000 TND",36.0,,,0.0,https://cherrybeauty.tn/5704-queen-life-creme-hydratante-rose-250gr.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9977-home_default/queen-life-creme-hydratante-rose-250gr.jpg,Queen Life Crème Hydratante Rose 250gr,Standard,2025-11-24
5706,Queen Life Gel Intime 150ml,Soins du Corps,"22,900 TND",22.9,,,0.0,https://cherrybeauty.tn/5706-queen-life-gel-intime-150ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9980-home_default/queen-life-gel-intime-150ml.jpg,Queen Life Gel Intime 150ml,Standard,2025-11-24
5778,Astus Gommage Corporel Fruits Rouges 250ml,Soins du Corps,"18,900 TND",18.9,,,0.0,https://cherrybeauty.tn/5778-astus-gommage-corporel-fruits-rouges-250ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10050-home_default/astus-gommage-corporel-fruits-rouges-250ml.jpg,Astus Gommage Corporel Fruits Rouges 250ml,Standard,2025-11-24
5779,Astus Gommage Corporel Aloe Vera 250ml,Soins du Corps,"18,900 TND",18.9,,,0.0,https://cherrybeauty.tn/5779-astus-gommage-corporel-aloe-vera-250ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10051-home_default/astus-gommage-corporel-aloe-vera-250ml.jpg,Astus Gommage Corporel Aloe Vera 250ml,Standard,2025-11-24
5780,Astus Gommage Corporel Mandarine 250ml,Soins du Corps,"18,900 TND",18.9,,,0.0,https://cherrybeauty.tn/5780-astus-gommage-corporel-mandarine-250ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10052-home_default/astus-gommage-corporel-mandarine-250ml.jpg,Astus Gommage Corporel Mandarine 250ml,Standard,2025-11-24
5781,Astus Gommage Corporel Vanille 250ml,Soins du Corps,"18,900 TND",18.9,,,0.0,https://cherrybeauty.tn/5781-astus-gommage-corporel-vanille-250ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10053-home_default/astus-gommage-corporel-vanille-250ml.jpg,Astus Gommage Corporel Vanille 250ml,Standard,2025-11-24
5791,Astus Gommage Corporel Feel Good Cassis & Pivoine 250ml – Exfoliation & Douceur,Soins du Corps,"18,800 TND",18.8,,,0.0,https://cherrybeauty.tn/5791-astus-gommage-corporel-feel-good-cassis-pivoine-250ml-exfoliation-douceur.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10063-home_default/astus-gommage-corporel-feel-good-cassis-pivoine-250ml-exfoliation-douceur.jpg,Astus Gommage Corporel Feel Good Cassis & Pivoine 250ml – Exfoliation & Douceur,Standard,2025-11-24
5991,Sence Golden Glow Gold Shimmering Body Scrub – Gommage Corporel Lumineux 130g,Soins du Corps,"15,900 TND",15.9,,,0.0,https://cherrybeauty.tn/5991-sence-golden-glow-gold-shimmering-body-scrub-gommage-corporel-lumineux-130g.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10330-home_default/sence-golden-glow-gold-shimmering-body-scrub-gommage-corporel-lumineux-130g.jpg,Sence Golden Glow Gold Shimmering Body Scrub – Gommage Corporel Lumineux 130g,Standard,2025-11-24
5995,"EVOLUDERM Lait Corps Hydratant Monoï à la Folie 1L – Peau Douce, Souple et Parfumée",Soins du Corps,"33,900 TND",33.9,,,0.0,https://cherrybeauty.tn/5995-evoluderm-lait-corps-hydratant-monoi-a-la-folie-1l-peau-douce-souple-et-parfumee.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10336-home_default/evoluderm-lait-corps-hydratant-monoi-a-la-folie-1l-peau-douce-souple-et-parfumee.jpg,"EVOLUDERM Lait Corps Hydratant Monoï à la Folie 1L – Peau Douce, Souple et Parfumée",Standard,2025-11-24
5996,"EVOLUDERM Lait Corps Nourrissant Carotte Vitaminée 1L – Peau Hydratée, Sublimée et Éclatante",Soins du Corps,"33,900 TND",33.9,,,0.0,https://cherrybeauty.tn/5996-evoluderm-lait-corps-nourrissant-carotte-vitaminee-1l-peau-hydratee-sublimee-et-eclatante.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10337-home_default/evoluderm-lait-corps-nourrissant-carotte-vitaminee-1l-peau-hydratee-sublimee-et-eclatante.jpg,"EVOLUDERM Lait Corps Nourrissant Carotte Vitaminée 1L – Peau Hydratée, Sublimée et Éclatante",Standard,2025-11-24
